name,x,y,address,type,city,demand
和敬公主府(不对外开放),116.41338,39.934832,交道口街道张自忠路7号(原铁狮子胡同),风景名胜;风景名胜;风景名胜,北京,10.80510049659904
北海公园-五龙亭,116.385864,39.930085,文津街1号北海公园内(西侧),风景名胜;风景名胜相关;旅游景点,北京,13.27699012140367
故宫博物院-军机处(暂停营业),116.395979,39.91906,景山前街4号故宫内,风景名胜;风景名胜;风景名胜,北京,16.899416751032373
西天门,116.405564,39.881149,天坛东里甲1号天坛公园内(西侧),风景名胜;风景名胜;风景名胜,北京,18.377721647028686
昭亨门,116.413305,39.874592,天坛路甲1号天坛公园内(南侧),风景名胜;风景名胜;风景名胜,北京,13.997379984415701
故宫博物院-翊坤宫,116.395805,39.920734,景山前街4号故宫内,风景名胜;风景名胜;风景名胜,北京,24.921509040440753
天坛公园-祈年殿西配殿,116.412321,39.882982,天坛公园-祈年殿,风景名胜;风景名胜;风景名胜,北京,22.04858666453163
宋庆龄同志故居,116.383071,39.945525,后海北沿46号,风景名胜;风景名胜;纪念馆,北京,22.376095312768392
北海公园-琼华岛,116.389138,39.925512,文津街1号北海公园内(西南角),风景名胜;风景名胜相关;旅游景点,北京,14.311660007243667
柳沟民俗旅游度假区,116.09719,40.446727,柳果路与西北路交叉口,风景名胜;风景名胜;风景名胜,北京,23.90623830826129
柳沟民俗旅游度假区-柳沟凤凰古城,116.097172,40.449405,柳沟民俗旅游度假区内(北侧),风景名胜;风景名胜相关;旅游景点,北京,9.525031106876424
司马台长城旅游区,117.287475,40.658241,古北口镇司马台村北,风景名胜;风景名胜;风景名胜,北京,22.034453051836625
古北水镇,117.277314,40.654264,古北口镇司马台村(京承高速司马台长城出口向北2公里),风景名胜;风景名胜;风景名胜,北京,6.55884166129659
古北水镇-圆桥,117.271713,40.647764,古北水镇(西南角),风景名胜;风景名胜相关;旅游景点,北京,14.631747351605643
古北水镇-月书勤,117.273729,40.651209,古北口镇司马台村古北水镇景区内,风景名胜;风景名胜相关;旅游景点,北京,11.66160795755589
沿河城古城址,115.726468,40.069842,珍珠湖路口向北,风景名胜;风景名胜;风景名胜,北京,15.485549899510435
张家湾古镇,116.708246,39.849454,张家湾村路与长店街交叉口西北280米,风景名胜;风景名胜;风景名胜,北京,5.599679521750469
长峪城,115.902842,40.207236,流村镇老峪沟,风景名胜;风景名胜;风景名胜,北京,16.71069999888409
岔道古城民俗旅游度假区,115.992677,40.364883,八达岭关城西北八达岭镇岔道村,风景名胜;风景名胜;风景名胜,北京,19.489822621897872
石景山古城,116.190207,39.907352,石景山路与古城小街交叉口东100米(古城地铁站D西南口旁),风景名胜;风景名胜;风景名胜,北京,6.865479940416148
延庆古城,116.024999,40.539524,井庄镇柳沟村,风景名胜;风景名胜相关;旅游景点,北京,10.817848275049865
永宁古城墙遗址,116.169172,40.529545,永宁镇昌赤路,风景名胜;风景名胜;风景名胜,北京,21.176838170311065
凤河古镇,116.575627,39.692969,留民营路留民营文化园,风景名胜;风景名胜相关;旅游景点,北京,20.610659032981975
鹞子峪城堡,116.325751,40.426994,九渡河镇鹞子峪村,风景名胜;风景名胜;风景名胜,北京,15.080406988230168
水峪民俗旅游村,115.830776,39.761492,南窖乡水峪村(近108国道),风景名胜;风景名胜;风景名胜,北京,23.816349786650676
灵水举人村,115.731795,40.004098,雁翅镇702乡道西100米,风景名胜;风景名胜;风景名胜,北京,6.7661803048727975
明双营古城,116.00752,40.493433,西唐路附近,风景名胜;风景名胜相关;旅游景点,北京,6.008738667062246
云岫谷游猎自然风景区-遥桥古堡,117.382384,40.634194,新城子镇云岫谷游猎自然风景区内(北侧),风景名胜;风景名胜;风景名胜,北京,5.402525652422421
蟠龙山长城景区-古镇文化景区,117.165578,40.683981,蟠龙山长城,风景名胜;风景名胜相关;旅游景点,北京,5.44049051817095
密云古城遗址,116.858563,40.377943,新东路281号,风景名胜;风景名胜;风景名胜,北京,19.030774020245428
古北水镇-潮河第一营,117.273102,40.651336,古北水镇-卧龙堡民俗文化区,风景名胜;风景名胜相关;旅游景点,北京,18.860805377930184
爨柏景区,115.666673,39.972357,007县道附近,风景名胜;风景名胜;省级景点,北京,24.080829594559564
古御道,117.165711,40.684052,古北口镇古北口村,风景名胜;风景名胜相关;旅游景点,北京,20.699243868104325
明清古镇,116.451521,39.734908,盛世南宫影视文化城内(西侧),风景名胜;风景名胜;风景名胜,北京,20.089492754383627
通州古城池地雕,116.665866,39.917102,通胡大街70号通州奥体公园,风景名胜;风景名胜相关;旅游景点,北京,12.63820056708973
石景山古城公园,116.193302,39.911761,古城南路1号,风景名胜;公园广场;公园,北京,11.271335721510825
白马关古城堡,116.916059,40.714813,白马山庄特色民宿东南侧,风景名胜;风景名胜相关;旅游景点,北京,5.764873337696647
古城民俗村,116.024989,40.539574,旧县镇古城村,风景名胜;风景名胜相关;旅游景点,北京,12.9293524846153
凤巢古村,115.710614,39.877514,金鸡台村路,风景名胜;风景名胜;风景名胜,北京,7.676290399323182
乡村奥莱度假古镇,116.098318,40.450949,井庄镇柳沟村村委会南房第一间,风景名胜;风景名胜;风景名胜,北京,14.844150242864096
延庆古城遗址公园,115.966741,40.461505,北顺城街与西顺城街交叉口东140米,风景名胜;风景名胜;风景名胜,北京,16.937819352876915
古城墙,115.949427,40.168117,禾子涧路,风景名胜;风景名胜相关;旅游景点,北京,11.907833533829464
土城村东古城墙遗址,116.186747,40.159929,马池口(地区)镇Y677(娄土路),风景名胜;风景名胜;风景名胜,北京,11.781717210820409
古北水镇-厢房,117.274086,40.65034,令公街003号杨无敌祠内,风景名胜;风景名胜相关;旅游景点,北京,12.604163925314122
古城楼,116.800507,40.512337,[],风景名胜;风景名胜;风景名胜,北京,23.771692121366346
中华民族园南园-丽江古城四方街,116.391374,39.981143,亚运村街道民族园路1号北京中华民族博物院南园内(北侧),风景名胜;风景名胜相关;旅游景点,北京,18.563417440787823
古城泰山庙,116.023677,40.541348,古城大街55号,风景名胜;风景名胜;寺庙道观,北京,6.775158202484148
榆林驿城遗址,115.883483,40.370948,西官路,风景名胜;风景名胜相关;旅游景点,北京,9.55701827403262
古北水镇-英华书院东院,117.274417,40.650366,英华书院东院内,风景名胜;风景名胜相关;旅游景点,北京,10.175543486008431
永宁古城鹦鹉阁,116.154877,40.521879,永宁镇西关村委会西南100米,风景名胜;风景名胜;风景名胜,北京,14.656954462763984
国家级传统古村落(长峪城村),115.904152,40.206678,北京望幽谷精品民宿西北侧,风景名胜;风景名胜相关;旅游景点,北京,19.52366640980008
古城体育公园,116.184794,39.912724,古祥路与城泰街交叉口东北20米,风景名胜;公园广场;公园,北京,24.103249966175312
古北水镇-狮子桥,117.265698,40.645738,古北口镇古北水镇景区内,风景名胜;风景名胜相关;旅游景点,北京,22.651056751432897
古城新趣,116.354111,39.968933,花园路元土城遗址公园(西南角),风景名胜;风景名胜相关;旅游景点,北京,12.727066961176508
古北水镇-永安桥,117.27102,40.647462,古北口镇司马台村古北水镇(西南角),风景名胜;风景名胜相关;旅游景点,北京,23.798315611112464
岔西雄关,115.993048,40.365188,岔西环岛八达岭长城,风景名胜;风景名胜相关;旅游景点,北京,17.49487214278962
狗牙山,115.760513,40.041686,雁翅镇碣石村,风景名胜;风景名胜;风景名胜,北京,12.253639957149387
古北水镇-关公厅,117.277024,40.653436,溪西街009号震远镖局内,风景名胜;风景名胜相关;旅游景点,北京,6.543893000771519
古北水镇-一进院,117.27406,40.650237,令公街001号英华书院西院内,风景名胜;风景名胜相关;旅游景点,北京,13.883573531156014
古北水镇-濯锦桥,117.272746,40.648514,古北水镇(西南角),风景名胜;风景名胜相关;旅游景点,北京,20.7027746929177
古北水镇-婚俗厅,117.278158,40.653688,会馆街001号八旗会馆内,风景名胜;风景名胜相关;旅游景点,北京,13.40361879586214
古北水镇-地下作坊,117.27131,40.647874,作坊街012号司马小烧酒坊内,风景名胜;风景名胜相关;旅游景点,北京,10.686169537502026
古北水镇-三进院,117.274256,40.6505,令公街001号英华书院东院内,风景名胜;风景名胜相关;旅游景点,北京,15.444915927607001
古城环翠公园,116.176994,39.911141,古盛路与古城西街交叉口东北20米,风景名胜;公园广场;公园,北京,8.772815795708116
古北水镇-二镖头房,117.276614,40.653172,溪西街009号震远镖局内,风景名胜;风景名胜相关;旅游景点,北京,20.789653421268056
古北水镇-总镖头房,117.276796,40.653315,溪西街009号震远镖局内,风景名胜;风景名胜相关;旅游景点,北京,20.41048369730447
古北水镇-歇马间,117.277327,40.652948,溪西街009号震远镖局内,风景名胜;风景名胜相关;旅游景点,北京,22.78686962279593
古北水镇-二进院,117.274122,40.650265,令公街001号英华书院东院内,风景名胜;风景名胜相关;旅游景点,北京,20.635222962697107
古北水镇-信房,117.276939,40.652944,溪西街009号震远镖局内,风景名胜;风景名胜相关;旅游景点,北京,6.502163197885908
古北水镇-伙计房,117.277381,40.653011,溪西街009号震远镖局内,风景名胜;风景名胜相关;旅游景点,北京,8.198976252298491
古北水镇-中军堂,117.278221,40.653565,会馆街001号八旗会馆内,风景名胜;风景名胜相关;旅游景点,北京,9.710903865888403
槐里.小清,115.994092,40.364799,八达岭镇岔道村79号,风景名胜;风景名胜相关;旅游景点,北京,18.04653061006916
龙庆峡风景区-古城大坝,116.006812,40.548843,旧县镇古城村北龙庆峡,风景名胜;风景名胜相关;旅游景点,北京,17.435740017274366
龙庆峡风景区,116.003394,40.551886,旧县镇古城村北,风景名胜;风景名胜;国家级景点,北京,6.382444788705614
首钢园北区,116.157104,39.915433,北京市古城街道石景山路68号首钢园,风景名胜;公园广场;公园,北京,7.342425512244395
北京张裕爱斐堡酒庄,116.902303,40.375747,巨各庄镇宁菜路与密三路交汇处东南侧,风景名胜;风景名胜;国家级景点,北京,13.660294857007722
路县故城遗址公园,116.719954,39.91508,东古城街与临镜路交叉口北160米,风景名胜;风景名胜;风景名胜,北京,21.457846796876357
欧洲小镇,116.338587,40.138429,半壁街村887号,风景名胜;风景名胜相关;旅游景点,北京,5.685196531747154
平谷王母宫,117.092908,40.191215,王辛庄镇西古村,风景名胜;风景名胜相关;旅游景点,北京,8.662964028057056
白羊城遗址,116.025083,40.188506,李流路与水台路交叉口西400米,风景名胜;风景名胜;风景名胜,北京,18.839590147125584
圣诞小镇,116.679828,39.856775,梨园镇环球大道北京环球度假区,风景名胜;风景名胜相关;旅游景点,北京,19.206448983258774
月亮河小镇鸽子广场,116.675342,39.921151,滨河路1号,风景名胜;公园广场;城市广场,北京,17.20555783112183
圆明园-舍卫城,116.29877,40.010119,清华西路28号圆明园遗址公园西北景区内,风景名胜;风景名胜相关;旅游景点,北京,7.0417105788795435
北京基督教会石景山堂,116.188189,39.921682,杨庄大街辅路与杨庄路交叉口东南160米,风景名胜;风景名胜;教堂,北京,15.147438861823066
南窖村过街楼,115.845132,39.764527,南窖村,风景名胜;风景名胜;风景名胜,北京,22.098073661642488
法国冬日小镇,116.459737,39.91163,景茂街与金桐东路交叉口东160米,风景名胜;风景名胜;风景名胜,北京,24.80906646832804
月亮河小镇千荷休闲广场,116.676241,39.91859,芙蓉西路1号,风景名胜;公园广场;城市广场,北京,22.554262199952564
高碑店村古街区,116.544867,39.903117,高碑店古家具一条街高碑店社区,风景名胜;风景名胜相关;旅游景点,北京,11.472315791677442
希腊小镇,116.49731,39.86853,东四环四方桥东南角欢乐谷内,风景名胜;风景名胜;风景名胜,北京,5.188625380252931
北京野生动物园蓝色小镇,116.337731,39.495065,北京野生动物园猛兽体验区北侧120米,风景名胜;风景名胜;风景名胜,北京,23.30008966182325
首钢园-白庙,116.178179,39.898215,古城南街,风景名胜;风景名胜;寺庙道观,北京,7.158892774355645
枫林湾景区,115.982748,39.960829,枫林湾亲子小镇,风景名胜;风景名胜相关;旅游景点,北京,12.884747337344855
盆窑村古窑遗址,116.096497,40.541721,旧大路与盆窑路交叉口东北420米,风景名胜;风景名胜;风景名胜,北京,24.148605312129188
云瀑沟,116.039111,40.587238,龙庆峡风景区东侧半块豆腐山中(延庆盆地西北侧),风景名胜;风景名胜;风景名胜,北京,13.662756461693032
法律文化景园,116.193966,39.911117,古城南路1号,风景名胜;风景名胜相关;旅游景点,北京,23.597536564024225
龙庆峡风景区-龙庆峡冰灯,116.010671,40.547224,旧县镇古城村龙庆峡商业街02号,风景名胜;风景名胜相关;旅游景点,北京,13.987795387859776
十渡不夜城飞车文化小镇,115.598491,39.630687,十渡镇八渡村村会委南1260米,风景名胜;风景名胜相关;旅游景点,北京,15.051573568669616
抗战地堡群(韩郝庄一号),116.016201,40.536569,古城大街123号,风景名胜;风景名胜;风景名胜,北京,9.034527028184803
天猫小镇,116.339956,40.569923,四季花海景区,风景名胜;风景名胜相关;旅游景点,北京,20.778157945407614
石景山新华书店旧址,116.171288,39.910755,石景山路99号院,风景名胜;风景名胜;风景名胜,北京,14.528947326041433
北京市应急广播新安城市记忆公园(普通终端4),116.173938,39.910101,新安城市记忆公园内,风景名胜;公园广场;公园,北京,19.826743454335293
北京市应急广播新安城市记忆公园(高可靠终端),116.175515,39.910016,新安城市记忆公园内(东侧),风景名胜;公园广场;公园,北京,16.03070479308738
下沉广场,116.186238,39.904957,古城街道古城南街3号绿地环球文化金融城下沉广场,风景名胜;公园广场;城市广场,北京,14.81570551517401
喷泉广场,116.536543,40.089208,安泰大街9号中粮·祥云小镇,风景名胜;公园广场;城市广场,北京,13.64901896146542
永宁古城,116.166613,40.522865,昌赤路,风景名胜;风景名胜;风景名胜,北京,22.476594703274305
清河古城遗址,116.323856,40.027362,东升乡朱房村西南,风景名胜;风景名胜;风景名胜,北京,6.693781200989641
安乐古城遗址,116.498237,40.110014,高白路s28号,风景名胜;风景名胜;风景名胜,北京,8.749786378324469
巩华城扶京门,116.279634,40.124027,南河槽大街与扶京门路交叉口东360米,风景名胜;风景名胜;风景名胜,北京,12.286662428803922
牡丹园,116.193623,39.912236,古城东街与古城南路交叉口西北160米,风景名胜;风景名胜相关;旅游景点,北京,22.174914475400726
抗战地堡群(韩郝庄一号),116.016201,40.536569,古城大街123号,风景名胜;风景名胜;风景名胜,北京,12.952767076929723
十渡不夜城飞车文化小镇,115.598491,39.630687,十渡镇八渡村村会委南1260米,风景名胜;风景名胜相关;旅游景点,北京,20.302578503948688
北京淘金小镇国家矿山公园,116.525081,40.532055,琉璃庙镇金驼峰风景区729矿铜宾馆,风景名胜;公园广场;公园,北京,20.269358353142895
石景山新华书店旧址,116.171288,39.910755,石景山路99号院,风景名胜;风景名胜;风景名胜,北京,24.79997028960036
绿湾公园,116.189008,39.901455,古城南街北京市公安局石景山分局南行200米,风景名胜;公园广场;公园,北京,10.352234438369003
圣诞小镇圣诞老人见面会(圣诞小镇),116.679833,39.856968,梨园镇环球大道北京环球度假区,风景名胜;风景名胜相关;旅游景点,北京,24.166441170413442
喷泉广场,116.536543,40.089208,安泰大街9号中粮·祥云小镇,风景名胜;公园广场;城市广场,北京,6.9839997148798405
下沉广场,116.186238,39.904957,古城街道古城南街3号绿地环球文化金融城下沉广场,风景名胜;公园广场;城市广场,北京,20.200759099838024
天猫小镇,116.339956,40.569923,四季花海景区,风景名胜;风景名胜相关;旅游景点,北京,19.58273003963156
龙庆峡风景区-水屏风,115.997693,40.552266,旧县镇古城村北龙庆峡风景区,风景名胜;风景名胜相关;旅游景点,北京,10.513975424777072
龙庆峡风景区-玉皇顶,116.005647,40.549946,旧县镇古城村北龙庆峡风景区,风景名胜;风景名胜相关;旅游景点,北京,21.090284123398245
北京华严小镇,116.026363,39.895986,潭王路与004县道交叉口西50米,风景名胜;风景名胜相关;旅游景点,北京,22.25835687237072
龙庆峡风景区-神仙院,116.003993,40.556694,旧县镇古城村北龙庆峡风景区内(北侧),风景名胜;风景名胜相关;旅游景点,北京,20.640235654064725
起源地小镇,116.073789,39.937146,门头沟路123号,风景名胜;风景名胜;风景名胜,北京,11.315371641741692
漫海小镇,116.365583,40.062131,建材城中路与林花街交叉口东南60米,风景名胜;风景名胜;风景名胜,北京,16.356389987289106
乡居湖畔生态小镇,116.830026,40.115326,小李路与木北路交叉口东北140米,风景名胜;风景名胜相关;旅游景点,北京,23.521944255901293
海洋欢乐岛(古城公园店),116.193204,39.911364,古城南路与古城公园西街交叉口东北80米,风景名胜;风景名胜相关;旅游景点,北京,21.618982097805834
圣诞小镇2,116.679981,39.856799,梨园镇环球大道北京环球度假区,风景名胜;风景名胜相关;旅游景点,北京,14.713588292241532
三元堂,115.735397,40.003768,雁翅镇702乡道西100米灵水举人村内(东侧),风景名胜;风景名胜相关;旅游景点,北京,8.95188624360426
幸福小镇Happy Town之农耕园,116.187315,40.092157,稻香湖冰雪小镇东南侧50米,风景名胜;风景名胜相关;旅游景点,北京,11.202248573375481
缤纷花海,116.186459,40.090975,稻香湖冰雪小镇南侧180米,风景名胜;风景名胜相关;旅游景点,北京,21.82814904686642
12生肖台,116.187231,40.092635,稻香湖冰雪小镇东侧,风景名胜;风景名胜相关;旅游景点,北京,19.276151132034293
月亮河小镇七彩广场,116.676794,39.920866,北关大道与芙蓉西路交叉口北300米,风景名胜;公园广场;城市广场,北京,5.742399443832316
谷雨小镇,116.834779,40.354702,碧澄环路与碧澄环路二巷交叉口西北100米,风景名胜;风景名胜相关;旅游景点,北京,15.891521120566605
长之城花海村落,117.248221,40.660998,古北口司马台村沙岭41-2-1,风景名胜;风景名胜;风景名胜,北京,15.185865219787868
复兴花园,116.176685,39.906982,石景山路64号,风景名胜;公园广场;公园广场,北京,9.499664408814976
运动广场,116.538757,40.086783,安泰大街9号中粮·祥云小镇南区,风景名胜;公园广场;城市广场,北京,12.581548260090457
掌海科技小镇,117.225227,40.677676,密云桃春山房小院北侧290米,风景名胜;风景名胜相关;旅游景点,北京,17.246210838566626
龙庆峡风景区-金刚寺遗址,115.995995,40.553197,旧县镇古城村北龙庆峡风景区内(西侧),风景名胜;风景名胜相关;旅游景点,北京,17.035582214893758
岔西雄门,115.993048,40.365173,岔西环岛岔道古城民俗旅游度假区,风景名胜;风景名胜相关;旅游景点,北京,7.162467480297812
园艺小镇休闲公园,115.936068,40.353839,八达岭镇里炮村村史村情展示馆东南侧140米,风景名胜;公园广场;公园,北京,5.321262761401016
窑沟楼,117.252308,40.678911,G45大广高速x516号,风景名胜;风景名胜;风景名胜,北京,17.933157476444883
鲨鱼小镇,116.340207,39.94509,高粱桥斜街乙18号北京海洋馆内(西北角),风景名胜;风景名胜相关;旅游景点,北京,13.824518118790362
五台小镇观光园,116.601522,39.637199,安采路,风景名胜;风景名胜相关;旅游景点,北京,23.30554532822941
龙庆峡-钟山,116.000973,40.555254,旧县镇古城村北龙庆峡,风景名胜;风景名胜相关;旅游景点,北京,13.309435766165212
龙庆峡风景区-腾龙电梯,116.009861,40.548896,旧县镇古城村北龙庆峡,风景名胜;风景名胜相关;旅游景点,北京,24.979497825025405
龙庆峡风景区-凤冠岛,116.002124,40.553238,旧县镇古城村北龙庆峡风景区,风景名胜;风景名胜相关;旅游景点,北京,23.855724071802396
龙庆峡风景区-天门,116.005956,40.550886,旧县镇古城村北龙庆峡风景区,风景名胜;风景名胜相关;旅游景点,北京,24.152007117268603
龙庆峡风景区-梦幻亭,115.99159,40.553952,旧县镇古城村北龙庆峡风景区内(西侧),风景名胜;风景名胜相关;旅游景点,北京,14.151967366446383
休闲健身广场,116.190731,39.924029,阜石路辅路与杨庄北区中街交叉口西140米,风景名胜;公园广场;城市广场,北京,9.05016702443337
龙庆峡风景区-东大寨,116.004008,40.556005,旧县镇古城村北龙庆峡风景区,风景名胜;风景名胜相关;旅游景点,北京,7.339553062118
龙庆峡风景区-石熊跳崖,116.000997,40.550693,古城村龙庆峡风景区内,风景名胜;风景名胜相关;旅游景点,北京,8.225925800569392
龙庆峡风景区-金刚山,115.994991,40.554195,旧县镇古城村北龙庆峡风景区内(西侧),风景名胜;风景名胜相关;旅游景点,北京,22.870221350158342
龙庆峡风景区-将军岩,115.999982,40.55059,旧县镇古城村北龙庆峡风景区,风景名胜;风景名胜相关;旅游景点,北京,24.85388790567576
龙庆峡风景区-十八盘,115.983998,40.549499,旧县镇古城村北龙庆峡风景区内(西侧),风景名胜;风景名胜相关;旅游景点,北京,23.461728386194274
西便门小公园-首都建设世纪碑,116.359122,39.89958,西便门城墙遗址公园(长椿街地铁站A1西北口步行330米),风景名胜;风景名胜;纪念馆,北京,11.581544349867334
体育休闲园,116.187049,39.920039,杨庄大街辅路与古城北路交叉口北240米,风景名胜;公园广场;公园,北京,23.01827747642565
千纸坊,116.189607,39.918035,八角北路与古城东街交叉口西220米,风景名胜;风景名胜相关;旅游景点,北京,12.561687956495092
乡贤廊,116.72971,40.129797,南彩镇河北村东路12号河北村民俗文化体验园内(西侧),风景名胜;风景名胜相关;旅游景点,北京,13.534290393911705
龙庆峡风景区-空中索道,116.006247,40.55126,旧县镇古城村北龙庆峡风景区,风景名胜;风景名胜相关;旅游景点,北京,20.963721848302846
营城建都雕塑,116.34997,39.87136,广安门南街64号金中都公园内(东侧),风景名胜;风景名胜相关;旅游景点,北京,8.579501391342003
八角南路四号·音乐下沉广场,116.195545,39.910257,八角南路与古城东街交叉口东南140米,风景名胜;公园广场;城市广场,北京,21.595778324204684
南宫冰雪奇幻小镇(暂停开放),116.14302,39.802525,王佐镇南宫滨河路南宫露营运动乐园北门对面,风景名胜;风景名胜相关;旅游景点,北京,18.967000456489714
丹牡园翟辄,116.193619,39.912233,古城东街113号,风景名胜;风景名胜相关;旅游景点,北京,23.844244716324862
童牛小镇(暂停开放),116.611434,40.275069,庙城镇焦高路西头,风景名胜;风景名胜;风景名胜,北京,9.306511885814741
固本园,116.631403,40.287359,庙城路(新新小镇),风景名胜;风景名胜相关;旅游景点,北京,9.227124626723631
雾迷山组剖面,116.006438,40.548973,古城村龙庆峡风景区内(东南角),风景名胜;风景名胜相关;旅游景点,北京,8.790946497859128
稻香湖冰雪小镇,116.187114,40.092594,北京市海淀区苏家坨镇稻香湖路大美运动营地,风景名胜;风景名胜相关;旅游景点,北京,16.34796329739231
母与子雕塑广场,116.193386,39.911647,古城南路1号古城公园,风景名胜;公园广场;城市广场,北京,16.870896923859533
博古架庭院区,116.193422,39.912402,古城南路1号古城公园,风景名胜;风景名胜相关;旅游景点,北京,16.757809619844288
北京常青藤冰雪嘉年华,116.311896,40.113461,沙河定泗路与回昌东路交汇处往东中海·瓦尔登湖(南1门)艾维常青藤儿童教育小镇,风景名胜;风景名胜相关;旅游景点,北京,16.499031709471573
棋盘石,116.004702,40.549251,古城村龙庆峡风景区内,风景名胜;风景名胜相关;旅游景点,北京,14.328579770573828
功碑阁,116.14691,39.919106,北京市古城街道碧霞元君庙,风景名胜;风景名胜相关;旅游景点,北京,9.774594114143476
龙庆峡风景区-小石林,115.989771,40.546708,旧县镇古城村北龙庆峡风景区内(西侧),风景名胜;风景名胜相关;旅游景点,北京,5.25079469978256
龙庆峡风景区-斧劈山,115.998373,40.550778,旧县镇古城村北龙庆峡风景区内(西侧),风景名胜;风景名胜相关;旅游景点,北京,16.878848809269584
憩松园,116.686677,40.451446,青龙峡景区内,风景名胜;风景名胜相关;旅游景点,北京,7.163773349137992
仙人棋,116.003995,40.556996,旧县镇古城村北龙庆峡风景区内(北侧),风景名胜;风景名胜相关;旅游景点,北京,20.86632912697526
龙庆峡风景区-西大寨,116.002992,40.556096,旧县镇古城村北龙庆峡风景区内(北侧),风景名胜;风景名胜相关;旅游景点,北京,16.260962956359684
龙庆峡风景区-神笔峰,115.994912,40.549535,旧县镇古城村北龙庆峡风景区内(西侧),风景名胜;风景名胜相关;旅游景点,北京,8.960357758198976
龙庆峡风景区-震山如来,116.003999,40.551797,旧县镇古城村北风景区,风景名胜;风景名胜相关;旅游景点,北京,12.219756076053361
天王石(龙庆峡风景区),116.003995,40.557154,旧县镇古城村北龙庆峡风景区内(北侧),风景名胜;风景名胜相关;旅游景点,北京,10.70985032781881
八角文化广场,116.194703,39.915918,八角社区路,风景名胜;公园广场;城市广场,北京,9.975039102383604
北京金海湖风景区(暂停开放),117.312612,40.173991,金海湖镇坝前广场路1号,风景名胜;风景名胜;国家级景点,北京,9.130502404585004
绿地花园(装修中),116.194081,39.904969,长安和玺小区东侧,风景名胜;公园广场;公园,北京,20.179406239836354
花语公园,116.19278,39.924374,阜石路辅路与杨庄北区中街交叉口东40米,风景名胜;公园广场;公园,北京,11.916633352284418
全龄友好公园,116.185628,39.923921,阜石路与杨庄大街交叉口西侧,风景名胜;公园广场;公园,北京,8.010322000715913
雁栖冰雪季(暂停开放),116.657942,40.363343,雁栖镇顶秀美泉小镇旁,风景名胜;风景名胜相关;旅游景点,北京,9.173244473591796
山林景区(暂停开放),116.192672,39.912139,古城南路1号古城公园内,风景名胜;风景名胜相关;旅游景点,北京,18.48082381749869
崇廉苑,116.193399,39.915967,八角社区路与八角北路交叉口西80米,风景名胜;风景名胜相关;旅游景点,北京,23.855338144638015
行简露名膀宿渌漫营地,116.33205,40.414343,长城溪溪小镇1区北侧290米,风景名胜;风景名胜相关;旅游景点,北京,19.845691894089175
东黄山国际小镇北京展厅,116.566442,39.924373,朝阳北路与三间房西路交叉口西北80米,风景名胜;风景名胜相关;旅游景点,北京,7.126208644487823
科技农业小镇,116.703753,39.661849,采林路与张采路交叉口南20米,商务住宅;商务住宅相关;商务住宅相关|风景名胜;风景名胜相关;旅游景点,北京,15.264011058827535
禧园温泉文化小镇,116.443999,40.028001,北苑东路辅路与北苑中街交叉口东220米,风景名胜;风景名胜相关;旅游景点,北京,13.453882645168244
湿地一号乡村小镇,116.803482,40.112813,杨镇田家营村湿地壹号院,风景名胜;风景名胜;风景名胜,北京,7.523235229674883
大家据国际设计文化小镇,115.913801,39.669456,篓子水村西北,风景名胜;风景名胜;风景名胜|餐饮服务;中餐厅;中餐厅|体育休闲服务;体育休闲服务场所;体育休闲服务场所,北京,9.62674596970474
上工槌道,116.194028,39.907827,北京城区古城南路53号楼,风景名胜;风景名胜相关;旅游景点,北京,12.683385261293239
中粮·祥云小镇冰乐园(顺义店),116.536377,40.088768,空港街道空港街道安泰大街9号中粮祥云小镇北区喷泉广场,风景名胜;风景名胜相关;旅游景点,北京,8.916526619049542
赶集小镇(房山店),115.903332,39.584142,长沟镇太和庄村长沟北大街306号,风景名胜;风景名胜;风景名胜,北京,24.304889213345973
十里画廊,116.718776,40.636035,[],风景名胜;风景名胜相关;旅游景点,北京,7.663463249988598
妙峰骑行小镇(樱花泉谷店),116.054147,40.018071,北京市门头沟区妙峰山镇桃园村王东200米,风景名胜;风景名胜相关;旅游景点,北京,19.993327205055305
花季小镇轻奢花艺馆,116.191172,39.911063,古城南路甲21号院花季小镇,风景名胜;风景名胜相关;旅游景点,北京,17.339303887614022
RE睿·国际创忆馆,116.151928,39.923396,古城街道广宁路新首钢园区北七筒办公区4号筒,风景名胜;风景名胜相关;旅游景点,北京,21.741995153405732
温都水城,116.372202,40.104171,北七家镇王府街55号,风景名胜;风景名胜;国家级景点,北京,5.720127612081088
锦秋行宫,116.39923,40.18045,行宫路与龙脉西路交叉口东40米,风景名胜;风景名胜相关;旅游景点,北京,11.642047204367604
白象戏水,116.555936,40.013765,蟹岛路1号蟹岛度假村蟹岛国际会展中心内,风景名胜;风景名胜相关;旅游景点,北京,11.431049718344644
海南鹭湖国际养生度假区,116.290735,39.753123,黄鹅路与芦星西街交叉口北240米,体育休闲服务;度假疗养场所;度假村|风景名胜;风景名胜;风景名胜,北京,20.40578496366435
北京时光里农场,116.718735,40.396991,西田各庄镇疃里村村西500米,风景名胜;风景名胜相关;旅游景点,北京,22.70799280391087
岩石葡萄庄园,117.031943,40.365897,久黄路东50米,风景名胜;风景名胜相关;旅游景点,北京,17.850805721142883
